# Spectral_Value,Flux_Value,Flux_Accuracy_StatErrLow,Flux_Accuracy_StatErrHigh,Flux_Accuracy_Quality
3791.40344183307,10.8253002166748,0,0,16777216
3792.27654525363,10.8259000778198,0,0,16777216
3793.14984973682,10.8264999389648,0,0,16777216
3794.02335532896,10.8270998001099,0,0,16777216
3794.89706207635,10.8277997970581,0,0,16777216
3795.77097002532,10.8283996582031,0,0,16777216
3796.6450792222,10.8290004730225,0,0,16777216
3797.51938971333,10.8297004699707,0,0,16777216
3798.39390154507,10.8303003311157,2.7023868560791,2.7023868560791,0
3799.26861476379,5.88557004928589,2.68075323104858,2.68075323104858,0
3800.14352941586,14.2449998855591,2.71660900115967,2.71660900115967,0
3801.01864554767,13.8615999221802,2.7576687335968,2.7576687335968,0
3801.89396320561,13.5980997085571,2.69007778167725,2.69007778167725,0
3802.7694824361,18.8199996948242,2.78549361228943,2.78549361228943,0
3803.64520328556,16.0284996032715,2.73481392860413,2.73481392860413,0
3804.52112580041,18.0058002471924,2.74242401123047,2.74242401123047,0
3805.39725002709,18.1534996032715,2.78434896469116,2.78434896469116,0
3806.27357601206,17.3584995269775,2.72861695289612,2.72861695289612,0
3807.15010380177,16.1798992156982,2.49737143516541,2.49737143516541,0
3808.02683344271,13.8081998825073,2.43425750732422,2.43425750732422,0
3808.90376498135,11.9695997238159,2.39678621292114,2.39678621292114,0
3809.78089846419,17.1364002227783,2.4022364616394,2.4022364616394,0
3810.65823393773,12.7437000274658,2.38572454452515,2.38572454452515,0
3811.53577144849,12.9472999572754,2.31672120094299,2.31672120094299,0
3812.41351104299,17.2395992279053,2.4847731590271,2.4847731590271,0
3813.29145276778,18.9796009063721,2.50928592681885,2.50928592681885,0
3814.16959666939,18.1802997589111,2.50874090194702,2.50874090194702,0
3815.04794279439,11.6949996948242,2.3702871799469,2.3702871799469,0
3815.92649118934,10.5038995742798,2.325279712677,2.325279712677,0
3816.80524190083,10.8050003051758,2.39764046669006,2.39764046669006,0
3817.68419497544,10.2493000030518,2.33612990379334,2.33612990379334,0
3818.56335045978,12.714599609375,2.3759069442749,2.3759069442749,0
3819.44270840047,19.0450992584229,2.46745157241821,2.46745157241821,0
3820.32226884411,10.0222997665405,2.30815815925598,2.30815815925598,0
3821.20203183735,7.1628098487854,2.21759462356567,2.21759462356567,0
3822.08199742682,9.94351959228516,2.21290946006775,2.21290946006775,0
3822.9621656592,9.90944004058838,2.14871001243591,2.14871001243591,0
3823.84253658113,7.61841011047363,2.0876190662384,2.0876190662384,0
3824.7231102393,11.5214004516602,2.08613300323486,2.08613300323486,0
3825.60388668038,8.94781017303467,2.04048490524292,2.04048490524292,0
3826.4848659511,8.94882965087891,2.03282260894775,2.03282260894775,0
3827.36604809814,7.35896015167236,2.02914071083069,2.02914071083069,0
3828.24743316823,3.76588010787964,2.09445786476135,2.09445786476135,0
3829.1290212081,2.79362010955811,2.24092483520508,2.24092483520508,0
3830.01081226449,6.09389019012451,2.36202764511108,2.36202764511108,0
3830.89280638415,6.21532011032104,2.41045737266541,2.41045737266541,0
3831.77500361384,11.8503999710083,2.42840075492859,2.42840075492859,0
3832.65740400035,11.0516004562378,2.33097076416016,2.33097076416016,0
3833.54000759044,5.43830013275146,2.14550280570984,2.14550280570984,0
3834.42281443092,5.4255199432373,2.07475137710571,2.07475137710571,0
3835.30582456859,10.5438995361328,2.14625382423401,2.14625382423401,0
3836.18903805028,9.05850982666016,2.13374400138855,2.13374400138855,0
3837.07245492279,3.83782005310059,2.06842589378357,2.06842589378357,0
3837.95607523298,4.88779020309448,2.07982039451599,2.07982039451599,0
3838.83989902769,9.25706005096436,2.1624059677124,2.1624059677124,0
3839.72392635378,8.61649036407471,2.20356822013855,2.20356822013855,0
3840.60815725812,5.30903005599976,2.20237612724304,2.20237612724304,0
3841.49259178759,8.29668045043945,2.24991941452026,2.24991941452026,0
3842.37722998909,7.06022977828979,2.20379281044006,2.20379281044006,0
3843.26207190952,7.04517984390259,2.13581609725952,2.13581609725952,0
3844.14711759578,10.5989999771118,2.1164128780365,2.1164128780365,0
3845.03236709481,13.8816995620728,2.10524916648865,2.10524916648865,0
3845.91782045354,14.5837001800537,2.10296678543091,2.10296678543091,0
3846.80347771891,14.3052997589111,2.09550595283508,2.09550595283508,0
3847.68933893789,13.8692998886108,2.09345722198486,2.09345722198486,0
3848.57540415743,17.5697994232178,2.1443235874176,2.1443235874176,0
3849.46167342452,18.7383995056152,2.17175364494324,2.17175364494324,0
3850.34814678615,13.3011999130249,2.1587347984314,2.1587347984314,0
3851.23482428932,15.0811996459961,2.19090247154236,2.19090247154236,0
3852.12170598103,12.8166999816895,2.17591404914856,2.17591404914856,0
3853.00879190831,13.9011001586914,2.16846799850464,2.16846799850464,0
3853.89608211819,14.9778995513916,2.10549640655518,2.10549640655518,0
3854.78357665772,15.0262002944946,2.10851788520813,2.10851788520813,0
